date,AAPL,ABBV,AMD,BAC,C,CL,COP,COST,CVX,GOOGL,GS,HD,JNJ,JPM,KO,LOW,MA,META,MRK,MS,MSFT,NVDA,PEP,PFE,PG,SLB,T,TGT,V,VZ,WFC,WMT,XOM
2016-03-16,23.9762105394,36.916660837,2.63,10.6173268199,31.2402666737,53.9774161963,30.5430434568,129.7278849758,61.8055722664,37.5559688158,122.0715828721,101.8739194137,81.1385968026,44.8156157524,32.9232707759,61.0546249544,84.6777268126,111.3150030773,36.4422933238,18.8946355769,47.7123995736,0.8094739917,73.7077444931,17.4663031699,61.383068745,54.7005338886,16.0913881606,60.4696386735,67.3290710614,30.8899085879,37.2534144912,18.9546542397,53.2120569393
2016-03-17,23.9377472405,36.2676199166,2.8,10.6891194129,31.6989208375,54.9048091944,31.3746429204,129.5426316025,62.7708794223,37.6115073775,123.9933953565,102.2097245908,80.6324720483,44.6863106832,33.4494584553,61.2532304029,85.9947895561,110.1639475988,36.1546279356,19.4128111948,47.9845402152,0.8026264776,74.4679949569,17.6467401861,62.4471224324,55.5879726797,16.2366547548,60.9320233362,68.0454367477,31.1337304561,37.3962919388,18.8041098466,54.0018581947
2016-03-18,23.9648978044,37.0871160282,2.93,11.0002206496,32.209358536,55.3920834815,31.3819376525,128.9616096589,63.2891651436,37.4592722129,127.7964757582,102.5767674587,81.2065837098,46.002179917,33.3252196977,62.0062760617,86.8414727483,110.5906319572,36.6597964222,19.7357322321,46.9574287616,0.8268373311,74.0440091213,17.7129004254,62.7489816345,54.8273108588,16.0042282041,60.7045007244,68.6408575779,30.9073244357,38.0054010574,18.6647168899,54.0660696789
2016-03-21,23.9626352575,36.7199817702,2.8,11.0401054235,32.2537444228,55.3527871681,31.0609694385,129.6268376813,62.4793437041,37.793991223,126.734208098,102.3112470862,81.040393492,45.9869675559,33.3763768332,62.2462576453,86.8791031124,110.9875476394,37.0456890161,19.4803993189,47.2822417854,0.8292828719,74.2267616367,18.0858035922,62.8772717954,55.8489840889,16.1536452724,60.3301893307,68.6315541274,31.0234300872,38.103159311,18.9490785214,53.6936430706
2016-03-22,24.1459015643,37.6968211353,2.79,10.9762897852,32.0909961711,54.6690313135,30.5795171175,128.1869137341,61.8703579815,37.6893605399,125.0394451898,101.9832513318,81.1159345001,45.819631584,33.2521380755,62.2710833263,86.3240552419,111.3844633217,37.2070622827,19.4053014033,47.4665951232,0.8278155474,73.6638838894,18.2722551757,62.4395759523,54.8944280783,16.0332815229,59.9632173762,67.8779746392,30.8899085879,37.8775633411,18.9211999301,54.0147004915
2016-03-23,24.0124112914,36.9494406815,2.68,10.8646124182,31.343833743,54.8576536182,29.0695075652,129.2647515425,60.6329508219,37.5658864161,124.9421382286,101.6943026911,81.9619937909,45.5914461677,33.2229054267,61.8821476564,86.6721361098,111.6722271913,37.2421434276,18.9772432841,47.3788078195,0.8419996838,73.6931242918,18.1579783987,62.4999477927,54.4096926041,15.9959272558,59.8164285944,68.761802434,30.7157501106,37.4188515357,18.8068977057,53.7771180001
2016-03-24,23.9083341295,36.7920974281,2.79,10.9124741469,31.0257348874,54.9441055079,29.2081074758,127.5132651038,61.449250833,37.4310070521,124.0663755774,101.8817288364,81.8184658755,45.2415618628,33.3106033732,61.8738724294,86.4651691073,112.1782946861,37.2351271986,18.7219103709,47.5894973484,0.8432224542,73.5980929838,18.0918181594,62.5527731531,54.1263087885,16.1370433759,60.2127583053,68.9757817948,31.0930934781,36.7721430888,18.9574420988,53.9248044137
2016-03-28,23.7997318736,36.7855414592,2.78,10.8646124182,31.0109395918,54.9441055079,28.9454971189,128.5574204807,61.3391151172,37.3536497697,124.7475243061,102.3659130452,81.758033069,45.1807124184,33.4713829419,62.0559274238,85.8348605086,112.8133597776,37.0667377031,18.564204748,47.0013224135,0.8517818469,73.8173960023,17.9113811432,62.3490181917,54.2903731028,16.2159023842,60.7705556762,68.919961092,31.0002089569,36.6217457755,18.9908964084,54.0789119757
2016-03-29,24.3631060761,37.4018025351,2.86,10.7050733225,30.8629866357,55.4156612696,28.901728726,130.7383579213,61.7537436942,37.9789544686,125.712485005,103.4514228036,82.4454562427,44.8992837384,33.9683379725,62.6186428612,87.2836295264,115.2444683312,37.4105329231,18.6092634974,48.028433867,0.8654768751,74.1024899262,18.0737744578,62.4848548326,54.4395224795,16.3736204007,60.8953261408,70.1294096533,31.3775523243,36.1329545075,18.9658056762,54.2779675767
2016-03-30,24.7884649118,37.3690226907,2.86,10.7529350512,30.9813490006,55.5807057862,29.2372864043,132.7087801648,61.7083936936,38.1004450723,126.9044952802,104.1933179623,82.3245906298,45.4165040152,34.0414195947,62.9082758069,88.252611402,113.8155718752,37.3403706333,18.8270474528,48.3269106997,0.8745253759,75.0674232073,18.0858035922,62.394297072,55.4910255849,16.3404166077,61.3577108035,71.4318927193,31.3717470417,36.5841464472,19.1804708294,54.2715464283
2016-03-31,24.6594997329,37.4476943174,2.85,10.7848428704,30.8851795792,55.5256909474,29.3758863149,132.6919389491,61.8055722664,37.8306863441,127.2937231251,104.201127385,81.7353707666,45.0438011687,33.9025645126,62.6848446774,88.9017351827,113.2201983519,37.1228675349,18.7819887034,48.4849278464,0.8713461729,74.9139110944,17.8271772023,62.1150773101,54.9988326419,16.2574071254,60.3889048435,71.1527892051,31.3949681721,36.366070343,19.0940471963,53.6743796254
2016-04-01,24.8857544327,37.6443733842,2.83,10.8167506895,31.417810221,55.9579503957,29.0184444402,133.2561196769,61.0670151135,38.1663971143,129.5966545411,105.3100654116,82.4832267468,45.5382029039,34.22412365,63.3054867039,90.190575153,115.1650851948,37.6771496244,19.1724978648,48.7834046791,0.8840629849,75.8642241743,18.0677598906,63.0357478765,53.7832652222,16.2076014359,60.7411979199,72.1854722075,31.354331194,36.433749134,19.2529551668,53.2698472751
2016-04-04,25.1414222435,38.817891816,2.83,10.7768659156,31.1145066611,55.9265133449,28.5224026549,132.8182480672,60.5292936776,37.9407717075,127.9343272866,105.3100654116,82.0299806982,45.3632607514,34.2679726233,63.0406794392,89.419152689,111.6821500833,38.168285653,18.8045180781,48.6605024538,0.8755035922,75.8934645767,18.4767504607,62.7942605148,54.1710536015,16.3362661336,60.4035837217,72.4087550188,31.5923477796,36.4713484623,19.2641066034,53.3982702434
2016-04-05,24.8450285867,38.3786419002,2.76,10.5216033624,30.7076360319,55.9107948195,28.4786342621,131.3530622964,60.0369222424,37.6159702976,125.971970235,105.0992109981,82.3019283273,44.7195928624,34.0048787836,62.7841474016,88.7606213173,111.3546946455,38.0560259893,18.3088718348,47.8967529114,0.8742808219,75.3671373325,18.861682762,62.7565281145,54.1859685391,16.2657080736,60.2567949398,71.6086582782,31.4007734546,35.7268817617,19.1358650833,52.7882611437
2016-04-06,25.1052214915,39.2636977008,2.8,10.5854190007,30.966553705,56.1229949123,29.7260334575,132.0098697109,61.4427722614,38.0870563119,125.84222762,105.7708213522,82.6569710654,45.0644149458,34.1364257035,62.966202396,89.3156691877,112.8332055617,39.0312818176,18.3389110011,48.3883618123,0.8755035922,75.9665655828,19.8059698135,63.2470493179,54.5588419808,16.2366547548,60.3081710135,72.7622861367,31.3978708133,36.1555141045,19.2473794486,53.4945874697
2016-04-07,24.557685118,38.8768955361,2.64,10.2503868997,29.7903277043,55.5178316847,29.4050652435,128.0185015765,61.4103794039,37.6928317,121.9661669974,104.5447419848,82.5436595533,43.9226707141,33.8806400259,62.3538355965,88.1467886622,112.7637453174,38.883941009,17.8132255915,47.8089656077,0.8664550914,75.7326423632,19.703722171,62.8168999549,53.701233065,16.2156445907,59.867804668,72.176168757,30.5061525092,35.2907295533,19.0187749997,52.8909995184
2016-04-08,24.5848356819,38.3327501179,2.74,10.2743177641,29.9382806603,55.8557799806,30.0761806001,127.6985184771,62.4080794174,37.660599499,121.8607511227,104.3495064167,82.4152398395,44.2445046586,34.2533562989,62.0890283319,88.4107294261,109.7769548087,38.8418436351,17.8357549662,47.7738506862,0.8720798352,76.8145372541,19.5473434236,62.7867140347,55.0734073302,16.1778262955,59.3613833707,72.5948240282,30.6117507295,35.3960076726,18.9741692536,53.4303759855
2016-04-11,24.6662873739,38.3524180246,2.76,10.3461103571,30.4191277675,55.7536095656,30.0470016715,125.5091604287,61.7019151221,37.5648946561,123.4176625025,103.8731316307,82.317036529,44.596989455,33.9391053237,62.1883310561,88.1090828388,108.1496005116,38.6243405367,18.1061074626,47.6772846521,0.8774600248,76.2443494062,19.180454824,62.4320294723,55.0957797367,16.1316039347,58.5467056316,72.3994515683,30.2773563654,35.3659282099,18.7901705509,53.5010086181
2016-04-12,24.9875690476,39.2636977008,2.81,10.5854190007,30.9961442962,55.9815281837,31.7102005987,126.7469897869,63.1725508563,37.9011013063,125.1286432376,104.9430225436,82.79294488,45.4245624552,34.0925767302,62.6682942233,88.476714617,109.7571090246,38.8278111771,18.4590676661,47.9757614848,0.8764818085,76.6902655437,19.2225567944,62.5074942728,56.602188441,16.2492608532,59.2879889798,73.0506931013,30.4768196703,35.9223982689,19.1804708294,54.1623869052
2016-04-13,25.3495765673,39.0932425095,2.8,11.0002206496,32.73459153,55.6671576759,31.7904426522,127.8921924583,63.230858,38.2774742377,129.6209812814,104.5213137166,82.9969056019,47.3479034093,33.6467788351,63.4378903362,90.2583147728,109.657880104,39.2628173739,19.4353405695,48.5902726109,0.8984916754,76.1127675951,19.5714016924,62.2282745109,57.6984363594,16.0727754754,59.8604652289,74.1578037074,30.0896261961,36.8699013424,19.278045899,54.4706020292
2016-04-14,25.3631518493,39.2388658308,2.72,11.2794140671,33.2746198196,55.6435798878,32.257305509,127.4880032802,63.4770437176,38.4500404829,130.4805261057,104.9352131209,82.9742432994,47.9609204465,33.4933074286,63.3054867039,90.6542259186,109.9853355418,39.6066125939,19.6531245249,48.5990513412,0.9009372161,75.4109979362,19.6375619317,62.393919748,57.5418295139,16.1442100331,60.0219328889,74.7346176366,30.1306921707,36.6894245665,19.1804708294,54.8558709343
2016-04-15,24.8540787747,39.3911083939,2.7,11.1677367001,33.2302339328,55.9972467091,31.8779794379,128.9784508747,62.9911508539,38.6786411698,128.5424957944,105.4350161751,83.231082727,47.409205113,33.6906278084,63.9757800925,91.134975167,108.7945884952,39.3891094956,19.3452230707,48.853634522,0.9080292844,75.8569140736,19.5473434236,62.6145542649,56.8706573189,16.1694222299,60.6237668944,74.5020313748,30.1248256029,36.2833518207,19.2529551668,54.5604981071
2016-04-18,24.3178551362,39.6360203432,2.76,11.3033449314,33.3707892411,56.052261548,32.8262946156,129.0879187771,63.9435008668,39.0594770213,128.9479414662,106.8329028424,83.7976402878,47.7157136316,33.7783257549,64.2488625842,92.0681942962,109.5983427517,39.6487099678,19.322693696,49.5647116822,0.9041164191,75.8203635706,19.6135036629,63.0177828646,57.75809611,16.2408567876,61.2256008999,75.7766040894,30.3477551789,36.7270238948,19.4759838974,55.0806111289
2016-04-19,24.1888899573,39.8279783576,2.62,11.5266996654,33.7554669269,56.3194764797,34.3290094358,129.4079018765,65.1096437397,38.4926861642,131.8914770436,105.7708213522,85.1196079295,48.5202984929,34.0560359191,63.4598706057,91.6628566946,111.4241548899,39.8942779821,19.8709084803,49.5032605696,0.8879758501,76.2589696074,19.7819115447,63.3601467701,59.3912817844,16.3543116733,61.636609489,75.1253625564,30.5530850515,37.5090899237,19.4508931652,55.3567205109
2016-04-20,24.2386659912,40.0331748557,2.7,11.9095934952,34.576605833,55.5649872609,34.3435989001,128.6163647359,65.8805937502,38.4267341222,135.4026365616,105.5755857841,85.7994770025,49.2252680857,32.4263157453,63.4017343546,92.2850027808,111.5531524866,39.6978235707,20.5843386789,48.8009621398,0.8913996072,74.8846706919,19.9864068297,62.0439477558,60.480072234,16.2702710172,60.8219317499,75.4975005753,30.3594883145,37.9377222664,19.2947730538,55.7355682675
2016-04-21,23.9762105394,40.6222873825,2.62,11.8856626308,34.4730387638,54.5139072856,33.7235466685,127.5048444959,65.6927151762,38.6786411698,134.0565569311,105.1148298435,85.7919229017,48.7348544559,31.9074362281,62.9781702399,91.9456503702,112.5652874762,39.7118560287,20.4716918055,48.9677580169,0.8904213909,73.8247061029,19.9924213969,61.4733412467,59.8611023209,15.908896196,60.7338584808,75.1625763583,29.3504386545,37.6369276399,19.088471478,55.7291471191
2016-04-22,23.9105966765,40.6553835919,3.99,12.0531786813,34.7467517325,54.5771301413,34.7375144355,126.2417533142,66.0879080387,36.5845398665,135.2161315525,105.9426286521,85.6030703814,49.0183748356,32.5505545029,63.1608841717,91.8608122675,109.7074945643,39.8100832344,20.8021226343,45.4562658679,0.8869976338,74.5484060637,20.0104650986,61.5874625485,59.6075483806,15.9971388849,60.4256020389,73.5995966791,29.6555001796,38.0655599827,19.1581679563,56.2043121021
2016-04-25,23.7748438566,40.3575177075,3.45,11.9335243595,34.539617594,54.8616329917,33.752725597,127.5806299668,65.7639794629,36.8047105931,133.8700519221,105.9348192294,85.7465982968,48.7348544559,32.6747932606,63.2771566738,91.4177688425,109.2510415298,39.4452393274,20.6744561777,45.7459639702,0.8913996072,75.1478343141,19.9743776953,61.9374345407,58.742481996,16.0559673442,60.6237668944,72.6971619834,29.7786981032,37.9828414604,19.3672573913,56.0758891337
2016-04-26,23.6096779257,40.33104074,3.66,12.0372247717,34.842921154,54.4981015717,35.0730721138,128.4984762256,66.2693080411,35.9696486479,134.4782204298,105.692727125,85.2933522482,48.9877239838,32.5432463407,63.3851239972,91.6911360622,107.9213739943,39.3189472058,20.6894757608,45.1577890353,0.8921332694,75.0016323018,19.87814462,60.5223303982,59.0631531558,16.0055429505,60.6237668944,73.0599965518,29.5909679339,38.2911559526,19.319863786,56.2685235862
2016-04-27,22.1322347359,40.1787981769,3.73,11.9813860882,35.0130670534,54.7747015652,35.0949563102,128.1784931262,67.2799651977,35.775759562,135.353983081,106.0129134566,85.1875948368,49.1256528172,32.6528687739,63.9000450779,92.7374726616,108.050371591,39.5083853882,20.7871030512,44.7188525167,0.9124312577,75.0235626036,19.848071784,60.781005349,60.1071987924,16.2702710172,61.1301881917,73.2739759126,30.3242889077,38.2986758182,19.3533180956,56.8014789049
2016-04-28,21.4557331835,40.5097602706,3.61,11.7979161282,34.6061964243,56.2367301022,34.7739880962,127.8997891483,66.3405723278,34.9625163374,133.2213388472,103.6544677944,84.9685259133,48.7348544559,32.6163279629,62.6127423762,91.6062979595,115.8299189625,39.1084603363,20.5605817684,43.8058645579,0.8852857553,75.2721060245,19.7939406791,60.6821002207,59.4956863481,16.2366547548,59.6916581298,72.2692032617,29.9312288658,37.9076428038,19.2111372799,56.5253695229
2016-04-29,21.2091155607,40.3773754331,3.55,11.6144461681,34.2729460842,56.0470615352,34.8615248818,125.1043037938,66.1980437545,35.1023545016,133.0753784053,104.5603608302,84.6663618809,48.4283459374,32.7405667205,63.1359686356,91.4271952984,116.6733647872,38.4769997281,20.4322197081,43.7795283668,0.8689006322,75.2647959239,19.673649335,60.9559913451,59.9133046027,16.3122913452,58.3485407761,71.859851441,29.8842963235,37.5842885803,18.6424140169,56.7629520144
2016-05-02,21.1864900907,40.6686220756,3.74,11.7819622186,34.5691686087,57.1929757939,34.1758200609,127.4690648187,66.9301223358,35.4261641514,134.7539234867,106.2471961383,85.1724866352,48.8804460023,32.8721136404,63.2356307802,92.1624588547,117.6557311007,38.7997462612,20.5832338967,44.4291544144,0.8803946738,75.6083706528,19.7277804398,61.6026787221,59.2123025324,16.4299482637,58.8035859997,72.9948723985,30.1072258995,38.0430003857,18.8431398744,57.2316958489
2016-05-03,21.5349223284,40.8870570575,3.6,11.4549070724,33.7471511032,56.7820272322,32.8846524727,127.874452423,65.6408866041,35.1301237825,132.288813802,105.0679733072,85.1271620304,47.9379323076,32.7697993694,62.8785080952,90.9181666824,116.5245214063,38.6453892236,20.3038576479,43.7005197935,0.8698788485,75.7034019607,20.2690914885,61.7015838503,57.5940317957,16.3501096405,58.7081732916,71.8133341886,29.7317655609,37.5993283116,18.6786561856,56.5767387103
2016-05-04,21.3109301756,40.6818605594,3.6,11.2714371123,33.07324486,56.805735803,31.6664322059,127.9589081739,65.1679508834,35.2754166269,129.799377377,105.552157516,84.7721192923,47.1793237241,32.8721136404,62.9781702399,90.7296375654,117.1496636058,38.4559510412,19.8432643729,43.7795283668,0.8500699683,76.039666589,20.0886544723,62.0819881897,56.4754114708,16.3375035421,58.502668997,71.701692783,29.8256306456,37.0879774466,18.7316255091,56.4675791872
2016-05-05,21.2249533897,41.2643538443,3.66,11.207621474,32.7548056462,56.4817186678,31.5205375631,124.8593821162,65.7056723192,35.4410405519,129.3614960514,105.1694958026,85.2706899457,46.9264541963,32.9305789381,62.4051129081,90.6730788303,116.9015913045,37.9507825546,19.7602065692,43.8409794794,0.8552056039,76.1785585007,20.1909021148,61.8537455861,56.2293149993,16.2786750828,57.3430376206,71.9714928466,29.8256306456,37.1031339556,18.7372012274,56.5317906714
2016-05-06,21.1065817063,41.3768809562,3.68,11.2554832027,32.8881057822,56.7583186613,31.192274617,123.6770016038,65.9907294659,35.9602269276,128.8100899378,105.973866343,85.1649325344,47.202311863,33.1205911557,62.737320057,91.134975167,118.5686371698,37.6069873346,19.8206122446,44.2360223462,0.8640095507,76.7268160467,20.196916682,62.4852167895,56.020505872,16.3837259029,57.7907434051,72.3064170636,29.9898945437,37.1486034825,19.0271385771,56.833584647
2016-05-09,21.122516356,42.1645707392,3.65,11.1597597453,32.5030165003,56.7109015195,30.3825593498,125.4928002479,65.012465167,36.1560995335,127.7234955373,106.39557517,85.9052344138,46.9034660574,33.0621258579,62.9864754186,91.1726809904,118.3205648684,37.9577987836,19.7073516032,43.9551029743,0.8627867803,76.9607392664,20.341266295,62.4776087027,54.2680006963,16.3290994764,58.664136657,72.7715895872,29.9664282725,37.0425079197,19.2222887164,56.8721115375
2016-05-10,21.2659282032,42.1910477067,3.64,11.4070453437,33.206544996,57.0586272256,31.2725166705,126.3120210315,65.6084937465,36.6643765489,130.8940806909,107.3873718557,86.6228739908,47.5394712334,33.4348421309,63.9415709715,92.0399149287,119.5708492673,38.3647400644,20.1075392028,44.7890823596,0.8794164575,77.9037422456,20.3292371605,62.751499827,55.3791635524,16.5181909526,58.7522099261,73.6833277334,30.2362903909,37.4365771529,19.1776829703,57.7839146129
2016-05-11,21.0587777572,41.5026465518,3.65,11.3272757958,32.9325391609,56.8847643726,31.8633899736,124.2513007098,65.5242723168,36.2265144956,129.2722980036,104.8805471618,86.3962509665,47.3632288353,33.2229054267,62.3968077294,90.880460859,118.5984058459,38.1051395922,19.9036700483,44.8154185508,0.8818619982,77.2823836934,20.1247418755,62.500432963,55.0435774549,16.4635645262,55.5595539214,72.0459204504,30.0074942471,37.1940730094,18.6535654534,57.5078052309
2016-05-12,20.5648036167,41.3636424724,3.59,11.2794140671,32.5844776946,57.4142557887,31.8998636343,123.9134777062,66.1591723254,36.1035362519,128.1775946897,104.7946435119,86.2904935551,47.3325779834,33.4933074286,62.6210475549,90.3525793314,119.3525456421,37.9718312415,19.8055108257,45.2192401479,0.8698788485,77.5601675167,20.1429488193,62.6982432195,55.2523865822,16.6190397399,55.4861595305,72.5958181615,30.1952244163,37.2850120632,18.7771548044,58.0646874795
2016-05-13,20.6057784302,41.0392996206,3.67,11.0720132426,31.9253825776,56.6397758069,31.3819376525,122.0385600365,65.2651294561,35.942871127,125.9638613216,103.9668447033,85.7843688008,46.8958033444,33.1425156423,62.2971455848,89.8906829947,118.8861697155,37.803441746,19.5487867052,44.8417547419,1.0021826036,76.1566281988,20.1429488193,61.8004889785,54.014446756,16.4509584278,54.2237760068,71.6078663416,29.8842963235,36.5574996327,18.2406646671,57.4106746061
2016-05-16,21.3706416154,41.3371655049,3.79,11.1118980166,31.95500483,56.9163758004,32.155179259,123.128039223,66.2693080411,36.2141174953,125.9962969753,105.692727125,86.4491296721,47.2482881408,33.3398360221,63.9498761502,90.6353730069,117.7549600212,38.3436913775,19.7904094069,45.5001595198,1.0317736468,76.1200776957,20.2582594633,62.1048124501,55.1852693627,16.5055848542,55.1705636495,72.5119354598,30.0544267894,36.5802343961,18.5440203469,57.9999337297
2016-05-17,21.2818628529,39.8809322926,3.79,11.1757136549,32.3623108012,55.9917415365,31.9363372949,121.2784582785,65.9648151799,35.7127828001,125.4043462945,103.0843799357,85.9883295227,47.2482881408,32.7040259094,63.1774945292,90.1169179351,116.4451382699,38.1121558211,19.7526558597,44.6574014041,1.0339746335,74.8334999876,20.045845119,61.3363956845,55.84152662,16.4341502965,54.4311109803,71.5705851408,29.8608300523,36.0876478547,18.2856062493,57.9740322297
2016-05-18,21.5254353553,40.0199363719,3.84,11.7181465803,33.9693179966,55.4227358356,31.7977373843,119.3275304329,65.5130462223,35.7916277225,129.6939615023,102.9047632131,85.8070311033,49.0720138264,32.5067055296,65.2787047455,90.1451973026,116.7428250316,38.3577238354,20.5681324778,44.922640375,1.0603864737,73.766225298,20.1308108568,60.7505730018,54.5662994496,16.1568161315,50.2827815061,72.1670843528,29.561635095,36.8682080665,17.7378807165,57.85747548
2016-05-19,21.4434857283,39.2388658308,3.77,11.5905153037,33.3694673845,55.6598215443,31.8124110057,120.5183565205,65.3755513222,35.4707933528,125.4448908616,102.8735255222,85.2480276433,48.5739374837,32.3897749342,66.3251572644,89.2685369085,115.9093020989,38.2945777746,20.0924377839,44.4894167225,1.0650330012,74.0732495238,20.2582594633,61.0092479526,55.3344187394,16.1526140987,49.587695997,71.6544678425,29.1157759429,36.6635951955,19.4372342927,58.3496039788
2016-05-20,21.6756763381,39.5102547476,3.87,11.5825383489,33.2509783747,55.3358044091,31.9738208401,120.5099109454,65.336267065,35.7881565624,125.2908215063,102.9672385949,85.6937195911,48.6658900393,32.1193729323,66.2919365495,89.994374009,116.4451382699,38.6664379106,20.2132491348,44.7546556934,1.0841082191,73.1741071482,20.4767427889,60.8799104772,55.9011863707,16.1568161315,50.7708202678,72.3907715573,29.1333756463,36.9439906114,19.6226183192,58.1100151044
